current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
379.27585792541504	0.44826708871126175	0.8349204964059831	1	5000	379.2765347957611
379.2827515602112	0.07056435796692967	0.016840281405250974	2	10000	758.680677652359
377.92080569267273	0.05248649423122406	0.011063253071408062	3	15000	1136.702199459076
378.2933340072632	0.044952169524878266	0.009504937658938369	4	20000	1515.1249134540558
377.90524196624756	0.04051621939651668	0.008312580563071409	5	25000	1893.1458356380463
378.60138726234436	0.03785160265117884	0.00756597698280793	6	30000	2271.8538975715637
378.4996852874756	0.035518001475557684	0.007067404570806474	7	35000	2650.512180328369
378.5725305080414	0.03385437445528805	0.00671691603327451	8	40000	3029.218214035034
378.1618082523346	0.032809528535977	0.0065876975283247815	9	45000	3407.5068805217743
378.4428200721741	0.03167861581891775	0.006393605834397827	10	50000	3786.082014322281
378.983610868454	0.030680488874018193	0.005932749809179606	11	55000	4165.209996461868
378.22774600982666	0.02979016937725246	0.0057088013645081	12	60000	4543.554188489914
378.5452125072479	0.029212868308648467	0.005900004478470577	13	65000	4922.199172496796
377.27729058265686	0.028551919969171287	0.005499915380372938	14	70000	5299.614345550537
365.4188325405121	0.027771322644501925	0.005429730782436426	15	75000	5665.141085863113
364.73878717422485	0.02736939484551549	0.005370394501972577	16	80000	6029.989127635956
399.63350772857666	0.026910563834756613	0.005507997383206545	17	85000	6429.734574317932
404.0837790966034	0.026508667289465666	0.0052499361953684655	18	90000	6833.938100099564
404.37374448776245	0.025978217066451908	0.005184428791745599	19	95000	7238.4406933784485
403.5595872402191	0.025495985792018474	0.004939832729574084	20	100000	7642.1475710868835
