current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
215.77458357810974	0.4776880122847855	1.1046395383964633	1	5000	215.77526021003723
212.81469297409058	0.041301781831681726	0.008099068979075294	2	10000	428.9611282348633
212.94811916351318	0.0284193645324558	0.0032795791956799413	3	15000	642.0122246742249
213.09435057640076	0.023798833788186313	0.0024551587271138087	4	20000	855.1961147785187
213.1236867904663	0.021257441746816038	0.0021323558089641004	5	25000	1068.4995348453522
212.88161659240723	0.019571513544768094	0.0019412711606345502	6	30000	1281.5667264461517
212.80904912948608	0.018286088353022933	0.0018102097091336495	7	35000	1494.4748442173004
212.6776032447815	0.01720489461775869	0.0016670431019605262	8	40000	1707.2529559135437
212.7304391860962	0.01630229213628918	0.001626183438597378	9	45000	1920.2499079704285
212.59938406944275	0.015457263354957104	0.0015357309784816576	10	50000	2132.9524326324463
212.92619490623474	0.014826296479254961	0.0014935285407918315	11	55000	2346.016015768051
213.27190709114075	0.014204192084074021	0.0013841689946770467	12	60000	2559.3941733837128
212.97697019577026	0.013622223029099404	0.0013594643702794238	13	65000	2772.516325712204
212.83559012413025	0.013082107061892749	0.0013302417537126806	14	70000	2985.5235261917114
213.36825489997864	0.01249809164814651	0.0012742916872208786	15	75000	3199.041414499283
212.81216621398926	0.01196196738537401	0.0012257239476321782	16	80000	3411.9416184425354
213.35629534721375	0.011475965569354594	0.0012145575968293624	17	85000	3625.4010303020477
213.02160835266113	0.010972793455980718	0.001127563374217607	18	90000	3838.5564630031586
212.88432097434998	0.010559787266049534	0.0011444218453801746	19	95000	4051.566421508789
212.94679164886475	0.0100997683506459	0.0010724047712853935	20	100000	4264.645820856094
