current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
255.38739490509033	0.48209467888623475	0.6631957760475432	1	5000	255.38807797431946
254.40159225463867	0.11913094497025013	0.020825541543297854	2	10000	510.3438742160797
254.88927698135376	0.08975807355195284	0.011975628495444077	3	15000	765.328152179718
254.17836689949036	0.07844091532975435	0.010096507624049275	4	20000	1019.6450407505035
254.44419407844543	0.07195131891295314	0.009295864085824742	5	25000	1274.230033159256
254.4787838459015	0.06716244948580861	0.008560846838241327	6	30000	1528.8395948410034
254.13105630874634	0.06386300409883261	0.00799425129893908	7	35000	1783.077315568924
254.36760425567627	0.061394760842621326	0.007626982387560378	8	40000	2037.5598323345184
254.81046772003174	0.0588320589363575	0.007284479431984439	9	45000	2292.4594514369965
254.6847743988037	0.056903924291580914	0.007002516775963916	10	50000	2547.251137495041
254.40123653411865	0.05531927897334099	0.006901491595954915	11	55000	2801.8383600711823
254.7110722064972	0.053848356603831055	0.006620105937595944	12	60000	3056.6576068401337
254.43900752067566	0.052362696049362424	0.006464997353709529	13	65000	3311.236302614212
253.74186086654663	0.051124106672406196	0.006368735058050234	14	70000	3565.108840227127
254.3440682888031	0.049848966738581656	0.006195517966976857	15	75000	3819.5508801937103
253.8079011440277	0.048875239980220794	0.006012297864547444	16	80000	4073.468904018402
254.67480516433716	0.04805223483927548	0.005918615105382676	17	85000	4328.258586645126
254.50522351264954	0.04712842652052641	0.005900105327512447	18	90000	4582.870979070663
253.94657802581787	0.04629025808162987	0.005748359087708625	19	95000	4836.926634311676
253.8876142501831	0.045384949928894636	0.005667153094479227	20	100000	5090.950323581696
