current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_5000_return_mean	current_itr_eval_5000_return_std	current_itr_eval_5000_length_mean	current_itr_eval_5000_length_std	current_itr_eval_2500_return_mean	current_itr_eval_2500_return_std	current_itr_eval_2500_length_mean	current_itr_eval_2500_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
1206.8636810779572	0.21465170985013246	0.1628094715630139	1506.7368587931237	1221.6253144407333	477.6	310.7909908604173	2029.4196486607016	925.3231973754282	662.4	219.23330039024637	1506.7368587931237	32.78622783937298	1	5000	1244.606838941574	37.74214720726013
1206.2571539878845	0.11827179488688708	0.012551413191063758	2356.761139088455	1301.3738730286693	680.4	272.9231393634479	1348.6738467237317	1050.9819790872702	631.2	303.66521038801926	2356.761139088455	51.302568517601465	2	10000	2494.312547683716	43.41119360923767
1206.0630495548248	0.1039813583150506	0.009982670008682097	2166.190890684959	415.0507242383667	613.3	100.95350414918741	2554.490944736962	577.324817081113	726.2	144.42977532351145	2166.190890684959	47.151318107027585	3	15000	3744.5833196640015	44.19674205780029
1206.2472774982452	0.09584742641150952	0.008913946141480956	3255.895677606573	544.6912053718726	860.5	116.60038593418119	2848.9732529286384	963.9503884128326	782.2	243.82444504191946	3255.895677606573	70.88869307510096	4	20000	5005.076833963394	54.23517441749573
1206.3543753623962	0.08971092794686555	0.007944610968426065	2930.5118252785533	1357.7315932797212	787.2	336.13800737197215	3307.492105899323	236.42379064572896	963.8	72.07329602564323	2930.5118252785533	63.80075641191917	5	25000	6269.559481620789	58.11658024787903
1206.7863774299622	0.08439969218745828	0.007479445555574643	2066.3232300264035	792.5203422756134	669.4	247.4037994857799	1823.4525612626353	1239.2059023232778	582.9	310.9699181592972	2066.3232300264035	44.97587009882592	6	30000	7519.0826597213745	42.72511672973633
1204.9085977077484	0.08007684776932002	0.006948829076997736	2696.4473928306497	377.6408572644965	938.5	124.4598328779209	2621.4072164352456	526.8347236567855	882.8	132.6135739658652	2696.4473928306497	58.70205879547487	7	35000	8786.412279844284	62.40958833694458
1204.5385813713074	0.07654913122802973	0.006389825322499172	2675.7058344058905	689.6932391136011	865.8	199.7662634180256	2100.6965211774777	653.6835047505393	734.9	224.158626869456	2675.7058344058905	58.250239040565305	8	40000	10046.46521449089	55.50076746940613
1203.6300230026245	0.07320786188393831	0.005915425503309629	3162.5264798107214	598.7787589642168	922.5	134.8875457557146	2355.8177434123145	933.1899188080323	722.0	268.16263721853574	3162.5264798107214	68.85480308475832	9	45000	11306.96364235878	56.85508489608765
1204.2826306819916	0.07049391559511423	0.005576414528257483	2759.068230871534	644.7995130059534	882.6	181.42392345002352	2546.0681197144786	990.9698786540492	787.2	276.61012273595486	2759.068230871534	60.06614779575417	10	50000	12569.057548999786	57.799259662628174
1205.004001379013	0.06808557698503137	0.0053388326475079	2386.7810655184485	1098.382017422589	641.7	288.3286492875795	1965.5816972601926	1284.132285137978	530.0	306.985667417878	2386.7810655184485	51.95650182021252	11	55000	13814.174534320831	40.101146936416626
1204.0768823623657	0.06615626499950886	0.005074785986538853	2360.9971203515674	758.0096107878032	874.7	237.13458204150655	1304.293642558855	1212.2201500134856	528.2	351.56131755356705	2360.9971203515674	51.39484220200391	12	60000	15067.370278835297	49.10362696647644
1202.8045756816864	0.06448170778155327	0.004991838649645912	3170.8222900858495	755.6790677706159	921.3	193.1962991363965	1202.3744381662211	1091.0149574328707	391.7	311.52914791396324	3170.8222900858495	69.03551327482825	13	65000	16315.876504421234	45.68781542778015
1203.599885225296	0.0630487126685679	0.004782125930820048	2008.3445038250306	990.4466261074207	517.6	241.22694708510494	1996.1997015964655	1222.8310415071123	563.0	303.80816315563345	2008.3445038250306	43.71290165037012	14	70000	17556.96142601967	37.472774267196655
1204.3749902248383	0.06192616087347269	0.0046727042476022145	3009.249489547983	991.7152772439133	794.8	247.75261855326576	2396.374241867509	772.9579867926639	723.7	237.72044506100016	3009.249489547983	65.51592320140688	15	75000	18813.15337371826	51.80135536193848
1204.3883392810822	0.0608223321557045	0.004540311384653843	3003.633846393253	763.0527236810932	787.9	181.59925660640795	2114.4965603324063	492.0382657309972	566.1	116.71285276266705	3003.633846393253	65.39359591712716	16	80000	20063.508073568344	45.935582637786865
1204.6954445838928	0.05984983392357826	0.004385218002936125	3067.8606557418143	721.7963320529468	861.6	189.0858006302959	1682.0468679911562	1132.5600066601855	552.2	339.9043394839201	3067.8606557418143	66.79266828498987	17	85000	21317.347417354584	48.93362522125244
1204.140729188919	0.05893324368596077	0.004254153970860828	2844.2640786566258	529.5432662807281	859.9	181.52490187299372	2864.765370056694	643.1446324155439	878.3	178.83011491356817	2844.2640786566258	61.921995185679506	18	90000	22581.6015291214	60.05089259147644
1203.0139484405518	0.05812553339600563	0.004225219909544986	2924.325866936098	842.915554360645	818.9	219.47548838082125	2836.4109383280156	801.1571015031199	795.3	214.42063799923739	2924.325866936098	63.666005776266225	19	95000	23839.790914058685	55.153292417526245
1204.4778819084167	0.05748050299733877	0.004138815672813976	2699.6406281110526	925.6851556223653	768.6	249.05348823094207	2721.070665491517	549.6185833139265	756.7	173.35861674575048	2699.6406281110526	58.77161802300322	20	100000	25096.40323328972	52.10304665565491
