current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
251.0945930480957	0.43615620567277075	1.06359823433119	1	5000	251.09533739089966
293.01071548461914	0.029553687625750898	0.005964880619216579	2	10000	544.2423281669617
288.70186948776245	0.01932169104516506	0.0021177576944317843	3	15000	833.0311074256897
246.16596841812134	0.01582375335879624	0.0014925664387329346	4	20000	1079.3065810203552
245.62891054153442	0.01391375153530389	0.0012400015340701062	5	25000	1325.0455482006073
247.5846471786499	0.012641720387898386	0.0011498402758708395	6	30000	1572.7248258590698
271.52527713775635	0.011742423130013049	0.0010394212576425735	7	35000	1844.3351757526398
263.2241995334625	0.01102424502056092	0.0009793138027036797	8	40000	2107.699184179306
263.06124353408813	0.01045656256787479	0.0009478342021895031	9	45000	2370.886873483658
308.2407982349396	0.0099784427953884	0.0008935486132320695	10	50000	2679.269946575165
263.6127438545227	0.009571268620155752	0.0008670287927020893	11	55000	2943.004529237747
257.0727701187134	0.009181756544485688	0.0008219215002397503	12	60000	3200.170610189438
261.09569001197815	0.008859414411243051	0.0008531109421384297	13	65000	3461.390727043152
264.065541267395	0.008538317519892006	0.0008006969932223723	14	70000	3725.57581281662
263.7322313785553	0.008242899419926107	0.0007650010668126321	15	75000	3989.43373298645
263.79078006744385	0.007967109707836062	0.0007421686898568735	16	80000	4253.353707790375
263.5607922077179	0.007761654527205974	0.0007273064474302213	17	85000	4517.040972471237
266.85980248451233	0.007528604866564274	0.0007187805079100204	18	90000	4784.024470090866
269.988698720932	0.007300170428771526	0.0006977077988234579	19	95000	5054.123847961426
268.4990146160126	0.007106797988340258	0.0006771836971114221	20	100000	5322.742250919342
