current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
384.39216446876526	0.3993762154899538	0.7251628450870653	1	5000	384.3929033279419
384.29941844940186	0.047816639161109925	0.012104255071611556	2	10000	768.8262112140656
383.5699453353882	0.03344203080460429	0.007284749920043504	3	15000	1152.5356531143188
384.9712836742401	0.027923143614269792	0.005894347256960322	4	20000	1537.6400399208069
384.00270414352417	0.024828612126223743	0.005057207119201887	5	25000	1921.725209236145
383.6236779689789	0.022728463385626674	0.004599476011661382	6	30000	2305.4339690208435
384.01699018478394	0.021260271091200413	0.004378478365929495	7	35000	2689.5806181430817
385.17474269866943	0.020335328919067978	0.0042641930611439895	8	40000	3074.860189437866
383.7475526332855	0.019320395650714636	0.0038646157282012645	9	45000	3458.7241632938385
383.53340244293213	0.018723162596672772	0.004041007645882689	10	50000	3842.3856112957
382.63931798934937	0.017992903630807997	0.0036134486600598583	11	55000	4225.151483774185
377.9232439994812	0.017411988667026163	0.003657301279502465	12	60000	4603.196474790573
367.6712532043457	0.016942022954300046	0.003367986658686581	13	65000	4970.983947277069
367.902560710907	0.016511609769798815	0.003264276474553729	14	70000	5338.96676325798
367.9148814678192	0.01616977066155523	0.0033270294727340663	15	75000	5706.985805988312
367.7000916004181	0.015857619703002274	0.0033562183012727106	16	80000	6074.7796993255615
365.95845437049866	0.015540226680785418	0.003177801592590181	17	85000	6440.820296287537
367.9390995502472	0.01517839322835207	0.0030270265980953726	18	90000	6808.886675834656
366.1185178756714	0.014877186455577613	0.0029832404003712495	19	95000	7175.109206438065
363.47788858413696	0.014648931062407791	0.0030749442547682534	20	100000	7538.700732707977
