current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_4800_return_mean	current_itr_eval_4800_return_std	current_itr_eval_4800_length_mean	current_itr_eval_4800_length_std	current_itr_eval_5000_return_mean	current_itr_eval_5000_return_std	current_itr_eval_5000_length_mean	current_itr_eval_5000_length_std	current_itr_eval_5500_return_mean	current_itr_eval_5500_return_std	current_itr_eval_5500_length_mean	current_itr_eval_5500_length_std	current_itr_eval_6000_return_mean	current_itr_eval_6000_return_std	current_itr_eval_6000_length_mean	current_itr_eval_6000_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
411.51522302627563	0.10895782238692045	0.08112085648158093	3103.59806027558	218.77764672935055	982.9	51.3	3144.411301010413	262.6915108957167	976.0	72.0	2511.354810897179	1098.3651651667883	806.4	340.1523776192076	2984.0712248372956	516.3745444152102	947.8	156.6	3103.59806027558	81.54467125473997	1	5000	576.2157175540924	164.69983100891113
394.93861389160156	0.05620859819799662	0.009133740548329832	2240.88172763702	1068.9045820918534	661.5	304.9676212321564	2600.031223196255	1101.701985043032	755.9	313.65696230117385	2563.4500206451253	1338.9506854591339	732.8	373.38018158440065	2725.798982989125	1117.3622895140252	785.2	318.7719561065559	2240.88172763702	61.02969413922954	2	10000	1102.47500872612	131.18639278411865
393.5474672317505	0.050894564748182894	0.008414042245730955	2495.593788697204	1030.1354560182692	820.5	240.36191462043232	3098.4961085859595	848.4669419434475	887.5	229.4450914707046	3161.6461013861094	751.9572222928493	928.6	214.2	3093.71763614715	895.4969779538826	990.1	29.700000000000003	2495.593788697204	67.08662375329236	3	15000	1656.1670684814453	159.9378924369812
394.2354221343994	0.047945794822275636	0.007863684262086184	3062.1394798755123	483.10138413254595	923.7	157.99117063937467	3426.244753337824	121.96510995985615	1000.0	0.0	3176.193153413179	626.668462387195	936.8	189.6	2844.5632714833546	777.8235079914124	941.8	174.59999999999997	3062.1394798755123	80.55880626532024	4	20000	2219.105882883072	168.55640077590942
393.8347589969635	0.04598292393647134	0.007365418530287916	2344.7002556546713	532.4475307112251	859.6	214.68264950852455	2600.3505573083703	636.681153449233	927.2	218.39999999999998	2514.4229326429695	645.2702881287265	865.8	207.15346967888323	2018.3569933907977	875.6011578148748	778.9	360.1262139861523	2344.7002556546713	63.49844852102517	5	25000	2766.2129781246185	153.16609263420105
395.107159614563	0.04453774243295193	0.007191927267600376	2783.8608242996156	1148.486395462815	792.2	323.40742106513267	3179.1763133719537	900.1469415688144	889.3	246.14225561654385	3305.1798163737126	967.0017374638516	915.2	254.4	2982.629489927483	1274.6818811700268	832.5	338.49586408108445	2783.8608242996156	73.94147443225489	6	30000	3313.261139392853	151.78946685791016
393.85400104522705	0.04304625626206398	0.006659741902925741	3164.551493486295	824.1257224900928	929.7	210.89999999999998	3526.5825731185005	148.55511640842823	997.0	9.0	2790.043980963414	1210.3492481279188	848.0	305.5172662878483	3290.500519352065	386.99172277332053	919.3	104.40598641840418	3164.551493486295	82.99411441481689	7	35000	3869.919963121414	162.71788215637207
392.5730211734772	0.04173629952259362	0.006176837646582135	3074.864824988183	1190.7839470272388	830.0	306.86707219902235	3696.3998235225167	120.71893805553471	1000.0	0.0	3259.9577872084074	954.5940442627684	909.0	260.25987012983774	3531.4806228292036	280.7843404173084	969.1	91.37444938274594	3074.864824988183	80.86140881716365	8	40000	4426.457269906998	163.9272322654724
394.0511736869812	0.04073093358501792	0.005957888891030107	2906.3838967585752	917.8392514698387	860.2	267.94432257467224	2024.122140440212	1330.6283716907806	609.2	392.0540268891521	3211.993720969197	412.5247342567653	977.3	68.1	3210.3824920234756	469.4361121512087	931.9	139.09884974362654	2906.3838967585752	76.85501383393753	9	45000	4970.3613913059235	149.81484937667847
392.0330731868744	0.03975658848881722	0.005462950599860955	3176.1030425552353	738.2172205921513	899.4	197.45541268853583	3539.0852199111387	216.59470045616968	987.6	37.2	2817.812733948087	965.2521599989902	823.1	275.3878900750721	3085.3671726879556	893.0024112156832	878.9	250.67287447986865	3176.1030425552353	83.26880466447662	10	50000	5522.084961414337	159.6475191116333
392.8375792503357	0.03888254592865705	0.005094840287097059	3208.359867334632	1040.5662809266705	904.6	286.20000000000005	3226.529132072187	787.4243982802814	899.8	200.9760184698662	3224.0048950940272	794.0435898991178	941.8	117.76654873095329	3455.945588836001	501.6747704375355	957.9	126.30000000000001	3208.359867334632	84.03585635589927	11	55000	6078.770770549774	163.78541779518127
394.76191306114197	0.03809148501381278	0.004827103881527985	2715.6460618804367	1031.859170055467	889.7	231.16749338953346	2729.9954923868654	1245.7778938355532	821.4	338.1316903219809	3124.8941042088372	534.6270554522554	881.9	156.60743915919193	3367.547049911471	615.5841755262536	929.9	174.54881838614662	2715.6460618804367	72.31936037572673	12	60000	6629.011991977692	155.4278211593628
395.4041292667389	0.03738330402970314	0.004657443480879422	3391.2484786890695	494.5680645378042	1000.0	0.0	2825.3344945790186	1109.1136546016032	942.5	172.5	3212.7885127396817	790.5562402609477	952.4	118.02643771630152	3623.5795272561422	192.59781626352114	1000.0	0.0	3391.2484786890695	88.38485907519247	13	65000	7195.100282430649	170.6303677558899
393.8564839363098	0.03680213257521391	0.004437561010515374	3353.1635904108252	823.6020500953061	926.5	220.5	3240.6788822802687	777.9627520543072	1000.0	0.0	3261.5940105641694	756.6565329852116	894.9	213.11144971587052	3296.724039986721	890.7380576865464	920.6	238.2	3353.1635904108252	87.47921885265795	14	70000	7752.7502472400665	163.74775385856628
395.6668231487274	0.03623759899847209	0.004198959431120478	3411.283433898932	481.62867186481714	959.4	121.8	3475.3096926606713	251.83570013622176	978.3	65.1	3510.8354836866056	168.37881297762004	1000.0	0.0	3553.715960062074	168.66150928752364	1000.0	0.0	3411.283433898932	88.86128061966879	15	75000	8320.651719093323	172.1902141571045
400.3210229873657	0.03590717343315482	0.004241515467792322	3271.5322295547894	434.4260089521741	953.2	97.4944100961691	3089.758935034816	829.7919542129725	938.1	131.25429516781537	2990.037790822043	1278.6637894390187	823.4	346.05641158631926	3147.374132441813	797.2852281552873	974.8	75.6	3271.5322295547894	85.53806457457944	16	80000	8883.064491271973	162.01903700828552
402.7559640407562	0.0354893743686378	0.004063982261947763	3488.764723096676	310.0733794718351	1000.0	0.0	3391.5810400072064	459.2886676647821	959.3	122.1	3098.0951897517034	1002.143484449837	1000.0	0.0	3313.9890041220956	896.7895168647786	918.4	239.5141749458683	3488.764723096676	90.70374820100054	17	85000	9458.690258979797	172.8201105594635
400.8084144592285	0.03495838006772101	0.003862598415884063	3292.989814277029	822.6285985845536	929.9	210.30000000000004	3448.0752971686097	354.64626073728635	970.5	88.5	3271.6019483215673	432.0060031786478	973.2	70.9659073076643	3304.043474075175	785.4563554056904	926.4	220.8	3292.989814277029	86.04831556076924	18	90000	10026.454310178757	166.89599990844727
400.550883769989	0.03466326963081956	0.0037824636955755913	2567.7088466505984	1278.9709541485815	753.0	358.9986072396382	2382.2748407152494	1224.2896509262357	677.9	340.36023563277774	3469.3766332322266	158.05704586121084	1000.0	0.0	3131.2780168773998	1023.6088204852008	903.8	288.6	2567.7088466505984	68.80148495114733	19	95000	10575.569709300995	148.51350331306458
404.4015574455261	0.03440143795907497	0.0036260502594802502	3336.2547165729884	651.983045652041	919.1	171.11192243674898	3161.2464489278914	784.0585312060648	874.8	212.74670385225713	3534.4098591432557	268.1978437265786	963.5	73.04142660162108	3638.2713545844504	125.96464463343247	1000.0	0.0	3336.2547165729884	87.07713401119987	20	100000	11144.352307081223	164.31867718696594
