current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_2000_return_mean	current_itr_eval_2000_return_std	current_itr_eval_2000_length_mean	current_itr_eval_2000_length_std	current_itr_eval_3500_return_mean	current_itr_eval_3500_return_std	current_itr_eval_3500_length_mean	current_itr_eval_3500_length_std	current_itr_eval_3800_return_mean	current_itr_eval_3800_return_std	current_itr_eval_3800_length_mean	current_itr_eval_3800_length_std	current_itr_eval_4000_return_mean	current_itr_eval_4000_return_std	current_itr_eval_4000_length_mean	current_itr_eval_4000_length_std	current_itr_eval_4500_return_mean	current_itr_eval_4500_return_std	current_itr_eval_4500_length_mean	current_itr_eval_4500_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
577.3701212406158	0.11014170086234808	0.10816387709309253	3298.220233550056	1185.0576530915953	851.1	268.94477128213515	3982.4801034210927	733.7487285517005	926.7	146.64927548406095	3571.257779041573	1596.0058466734595	823.2	355.0630366568731	4099.257992914875	473.26186166901425	1000.0	0.0	3375.6832282663527	1483.370213313069	823.2	339.95993881632586	3375.6832282663527	88.0147249486684	1	5000	925.5246658325195	348.1536166667938
574.0748775005341	0.03882617559097707	0.004916686421178627	3509.071388362028	1336.638133718432	876.7	251.8531516578659	3481.108530175349	1607.5577779329283	822.9	355.33658691443526	4216.153945575004	637.5331147364074	957.1	128.03472185309735	3418.964810364968	1432.0685622314818	784.1	331.90915925897554	3665.085365372705	1359.5115103409896	906.0	282.0	3665.085365372705	94.89656779237401	2	10000	1839.69025349617	339.9043745994568
574.3638746738434	0.031054323978349566	0.0031509102660054727	3233.572053951987	1129.4176559060566	952.2	143.4	3722.908851577821	859.3315025844881	899.4	206.20775931084648	3619.3555202240204	777.0807226821113	913.8	175.13982985032274	3164.7066106542725	1694.4014948999761	719.3	354.320772746956	3630.8832182986603	1470.4303401641935	904.9	196.8565213550214	3630.8832182986603	94.08325727768911	3	15000	2755.942650079727	341.75034070014954
577.4287316799164	0.02775655358210206	0.0027156713292354837	3151.791869855489	1133.5647501913193	796.6	276.08447982456386	3044.205458088086	1155.2589059586755	790.0	290.14617005916176	3368.8846310699037	1087.4020467707112	838.6	255.76989658675626	3111.2358411395116	1484.3662886165553	767.6	359.55199902100395	3805.944154012218	993.6810268978595	949.9	120.21019091574557	3805.944154012218	98.24612165629605	4	20000	3662.759267807007	329.2443325519562
576.1546430587769	0.02596426285430789	0.002520273443759241	4007.901635649564	424.12851538592554	1000.0	0.0	3812.302652177783	773.7594161098186	937.6	187.20000000000002	3609.9338016781585	1052.0365578457538	836.5	255.58569991296463	4003.087651636667	1068.0352414504441	1000.0	0.0	4137.222182891822	894.069306706943	939.7	180.89999999999998	4137.222182891822	106.12375295203249	5	25000	4606.29342341423	367.2116787433624
575.0004975795746	0.02478718003742397	0.002389173514061086	3874.6976806323714	170.0382659564656	1000.0	0.0	3993.39608264035	116.54066511070536	1000.0	0.0	4155.275258430938	608.3988072992028	1000.0	0.0	3633.6881872345284	976.5711930890908	930.5	208.5	3881.9413730841466	145.52155911012846	992.5	22.5	3881.9413730841466	100.05329876784407	6	30000	5559.785234928131	378.3286213874817
574.7512717247009	0.023994127376377582	0.0022820864666427123	3412.4135183692765	927.6638462334604	901.5	236.72230566636512	3078.421332348565	1603.2989037939424	937.7	141.61641853965946	3058.4520651775697	1541.4046617156957	767.8	355.93448835424755	3304.407766354325	1177.7814699902406	894.7	277.70957851683835	3629.9442147227774	1108.2234198003878	903.1	248.13482222372576	3629.9442147227774	94.0609282268275	7	35000	6475.457760810852	340.7461495399475
572.7274622917175	0.02330677292533219	0.002178501825007103	3703.448730118781	1465.6538416332317	906.8	279.6	4432.177300109966	1224.599211732574	930.9	207.29999999999998	3706.8789702600297	1860.9930880078189	858.8	291.88141427641466	4717.1355094024475	1196.6418620078696	925.9	173.06152085313477	4884.790377590961	649.4524748081112	1000.0	0.0	4884.790377590961	123.90056304166079	8	40000	7410.005300045013	361.67288994789124
575.7501409053802	0.02286609195061028	0.0021136384494192966	3771.462049665616	866.5459803021215	880.8	194.93219333911983	4129.189208112598	875.4378947976089	951.0	111.3049864112116	3099.437192228806	1665.478020119541	845.8	306.6551157244894	3710.743709291311	1218.124323307148	874.2	258.12934742101686	3184.506727078409	1679.6018386146	835.5	331.16317730085876	3184.506727078409	83.46864021778252	9	45000	8326.698763847351	340.7912254333496
580.1428112983704	0.022508185014873745	0.0021210635490323104	3504.058648341569	1140.3110708530824	904.1	287.7	3285.4077546111585	1326.4016265932482	839.2	321.7504623151302	3827.2756029989177	672.7774071477056	982.0	54.0	3811.7800117384277	522.0458053008908	1000.0	0.0	3717.8842607618744	831.0381526438675	934.6	196.2	3717.8842607618744	96.15209998720364	10	50000	9266.437255859375	359.42038655281067
