current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_4800_return_mean	current_itr_eval_4800_return_std	current_itr_eval_4800_length_mean	current_itr_eval_4800_length_std	current_itr_eval_5000_return_mean	current_itr_eval_5000_return_std	current_itr_eval_5000_length_mean	current_itr_eval_5000_length_std	current_itr_eval_5500_return_mean	current_itr_eval_5500_return_std	current_itr_eval_5500_length_mean	current_itr_eval_5500_length_std	current_itr_eval_6000_return_mean	current_itr_eval_6000_return_std	current_itr_eval_6000_length_mean	current_itr_eval_6000_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
415.05422854423523	0.10732876411154867	0.07930023079782837	2058.5188900998814	968.7896925338018	835.8	268.8370510178982	2030.6444472209198	1054.8983271011282	726.8	345.3206625732089	1875.9399401008463	1157.6803320977072	724.8	354.5805409212412	1917.0114257460039	830.9421371890886	755.9	272.90454375110727	2058.5188900998814	56.69319406700785	1	5000	551.4808311462402	136.42591547966003
398.78111028671265	0.05639605791345239	0.00919600250041117	3215.3163302834873	451.2065003391116	954.5	113.72005100245075	3262.3261180994855	611.7267392604848	944.8	165.6	2977.619137913646	724.6848403653413	877.8	209.6944443708512	2809.2198320257185	973.8056488980188	822.9	264.9948867431219	3215.3163302834873	84.20127768015331	2	10000	1111.845496892929	160.03679251670837
398.4578583240509	0.05097425767891109	0.0084214174680512	2499.2944388698124	1022.9009401247988	713.3	299.43982701036947	2849.634644671799	829.8460419669468	834.3	256.6110091169122	2426.6268637812527	1260.14681044449	717.3	367.69961925463014	3186.3304581052553	500.59299410103444	943.1	151.16775449810717	2499.2944388698124	67.17462342448368	3	15000	1653.3119835853577	142.86662983894348
397.6160593032837	0.04800744265317917	0.008097031055112412	2921.977590776287	940.3933481471914	877.2	239.69847725840896	3270.436885293178	547.3132242695091	933.0	151.69772575750764	3441.311738806461	303.11573509514363	969.3	92.1	3156.9337371891156	818.1407300808033	932.7	201.89999999999998	2921.977590776287	77.22582433539311	4	20000	2215.847450017929	164.80766606330872
398.4192419052124	0.04595996807292104	0.007521755248523523	3176.2281088457676	829.1149705466403	924.7	225.89999999999998	2657.097323342233	1321.728154980437	799.3	327.4434454986082	3188.9145641226705	751.3410108246119	948.1	155.7	3223.347852291588	780.7541649051686	978.9	63.300000000000004	3176.2281088457676	83.27177868037398	5	25000	2777.021233320236	162.6499502658844
397.6549153327942	0.0442124413844198	0.006929289557087921	3483.0114621719877	586.7508557690996	954.3	137.1	3316.0449679004837	849.496539370264	926.3	221.1	3443.3965370401443	582.816245606342	948.0	156.0	3545.786023815724	205.55043516173197	990.1	29.7	3483.0114621719877	90.56693843892201	6	30000	3343.1944575309753	168.3892605304718
396.2385425567627	0.042931060395762326	0.0065854389631292845	2840.5790455106962	1082.8998160516244	807.6	298.00744957131525	2762.1464625185013	1005.7722830522202	758.1	278.74879371936305	3013.268514806232	1041.7000039287234	892.2	249.96031685049527	2688.1927362445867	1158.2852421813425	735.3	307.12083941015794	2840.5790455106962	75.29020629944822	7	35000	3881.7312812805176	142.16963291168213
397.46387338638306	0.04184686648994684	0.006194123420983477	3220.661387803576	708.614232246766	944.4	166.79999999999998	3015.7671230733918	1178.9896605830436	845.5	320.2927567086087	3057.9416980646033	1157.941959558737	844.4	312.0023076837734	3432.0094660692675	384.5076494036334	1000.0	0.0	3220.661387803576	84.32838056270839	8	40000	4440.308807849884	161.00766444206238
398.21023178100586	0.04069348998144269	0.005926443587499093	2289.5107401409414	715.4379746630102	773.5	259.1541047330719	2126.845582421199	864.0361774797393	708.8	297.8418372223755	2110.7512026436993	1404.2946863613856	634.3	413.3248238371366	2015.5503970707682	1330.4926210932924	628.8	403.60941515281826	2289.5107401409414	62.18606853591756	9	45000	4962.311082363129	122.77154016494751
396.7106680870056	0.03984231712669134	0.00547708137358347	3233.7706337048744	938.6308994310566	914.4	256.79999999999995	3618.342880541996	197.0519787890244	1000.0	0.0	3605.2679004896354	90.50195335658248	1000.0	0.0	3276.2542268946245	788.2722278543047	926.3	200.97962583306798	3233.7706337048744	84.64011208962201	10	50000	5529.432884216309	170.2826476097107
