current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_4800_return_mean	current_itr_eval_4800_return_std	current_itr_eval_4800_length_mean	current_itr_eval_4800_length_std	current_itr_eval_5000_return_mean	current_itr_eval_5000_return_std	current_itr_eval_5000_length_mean	current_itr_eval_5000_length_std	current_itr_eval_5500_return_mean	current_itr_eval_5500_return_std	current_itr_eval_5500_length_mean	current_itr_eval_5500_length_std	current_itr_eval_6000_return_mean	current_itr_eval_6000_return_std	current_itr_eval_6000_length_mean	current_itr_eval_6000_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
577.4867153167725	0.10293663064539432	0.09081720554630994	3370.9058110165315	1343.0801744276382	859.6	222.87718591188286	3930.5471735974097	930.700957102012	894.4	211.49572099690337	3159.719071119941	1456.2689383339643	835.2	292.56650525991523	3950.854483652841	1032.7663604586714	1000.0	0.0	3370.9058110165315	87.90112027718668	1	5000	833.2689452171326	255.78155183792114
577.097606420517	0.03825746473111212	0.004763343774386743	3424.1999319329093	1496.459553763125	876.3	247.9193618901114	3694.4268228725114	777.850090574648	903.7	149.08792707660805	3626.9050145099595	1447.1523598595006	793.8	318.0769718165715	4310.282647758105	938.7083068744669	938.1	185.7	3424.1999319329093	89.16842869552491	2	10000	1656.8092322349548	246.29790139198303
572.7705984115601	0.03080466904938221	0.003070754798998327	3807.4297212861757	1396.5364302834137	861.8	269.13260672018174	3982.393493368881	957.0479866166039	913.2	180.73007497370216	3883.0574221263487	1127.6620225422143	911.3	236.1465858317668	4239.397696746627	1200.73350147317	922.3	233.1	3807.4297212861757	98.28144772753848	3	15000	2477.7672879695892	248.04404854774475
569.3076519966125	0.027686558492854237	0.002685904749202928	4662.627825920301	635.2912375114636	984.4	46.8	4653.769592135897	1325.6443622158579	914.5	256.5	4280.4629753946765	1434.4530919726624	982.9	51.3	4384.853121648319	724.8512096785622	974.0	57.912002210249995	4662.627825920301	118.6176450174851	4	20000	3307.951068162918	260.71909070014954
565.648654460907	0.025927359372004865	0.002503004204152749	3475.0878480500032	1166.450346661911	882.9	293.4854170142019	2956.169595996248	1532.7881811797445	822.1	311.7628746339115	3881.54372845623	916.7373182829799	940.5	165.59664851681026	3469.173900992852	824.5004785724135	931.6	205.2	3475.0878480500032	90.37851872755814	5	25000	4109.657832145691	235.86001825332642
567.1639592647552	0.024763032445684074	0.002363775575965182	3361.851722638328	2071.644633457477	696.0	379.09840411165015	4618.143552096102	701.8497060751018	1000.0	0.0	3765.103922574634	1542.1685283557365	1000.0	0.0	4293.813872944802	800.1417281689234	964.3	72.23579445122758	3361.851722638328	87.68581843479247	6	30000	4921.602482318878	244.68354105949402
566.1083970069885	0.024032267341390252	0.0022978566227954927	3251.4833873616108	1328.5429580763982	761.3	296.6611029440833	2665.5849584777025	2071.233711075708	566.2	394.8485279192516	4176.101128753211	1355.306907194031	896.8	238.4750720725334	4230.2021133904	980.927982994646	1000.0	0.0	3251.4833873616108	85.06131280435666	7	35000	5702.480476140976	214.62190103530884
565.7058107852936	0.023472268072888255	0.0021988508408749235	4233.275817570648	564.4834549226089	1000.0	0.0	4420.823889308284	661.9245591174996	993.3	20.1	3973.0556190053576	1206.2362996547865	921.8	234.6	4259.821386972333	1448.593894898286	924.3	227.1	4233.275817570648	108.40786192591843	8	40000	6517.60045003891	249.29017305374146
566.2356097698212	0.023017418219521642	0.002158823188770656	4749.6125090333735	538.660995254684	1000.0	0.0	3729.84854057584	1888.78156606465	877.3	270.50916805165775	2905.0522209649826	1577.2639496416828	753.3	344.057277208316	3373.797521173801	1333.4953546944769	921.1	236.7	4749.6125090333735	120.68609870956587	9	45000	7309.233366250992	225.2140247821808
563.6114845275879	0.022513986817002295	0.002069008576551943	3589.3000401045733	778.7687702145236	1000.0	0.0	3575.5786121304773	543.0170149807841	933.3	128.12575853434	3791.8246176366556	692.9778692133536	981.3	56.1	4101.65351058148	551.3683557799145	1000.0	0.0	3589.3000401045733	93.09442941299248	10	50000	8119.250132799149	246.28146839141846
563.5309240818024	0.02216711665391922	0.0020119728292592345	4027.1267376744386	642.4016453103494	1000.0	0.0	4013.5832287669436	533.6057072905884	973.3	80.1	4581.911491264339	663.0769584310018	1000.0	0.0	4060.518764589193	1419.34425863198	909.7	270.9	4027.1267376744386	103.50573651521742	11	55000	8931.041698217392	248.08635663986206
563.433607339859	0.021973345374688508	0.0020040476376318272	2979.183707695931	1557.4282223804416	841.4	310.1767882998339	2773.649192137448	2053.3767373047735	810.9	322.251594255172	3731.4043880634526	402.6865767651192	980.4	58.80000000000001	3276.931819941292	1427.857124662342	946.9	107.80950792949571	2979.183707695931	78.58615812655295	12	60000	9727.359490156174	232.48867082595825
566.0844922065735	0.021748509983718394	0.0020121334525340963	4671.323279776459	710.6695711924173	1000.0	0.0	4398.26442686677	1058.8478352461736	1000.0	0.0	3898.256612770258	1082.3797456706313	923.1	169.7247477535318	4411.953313197797	655.8852829729879	1000.0	0.0	4671.323279776459	118.82441870440775	13	65000	10542.610325098038	249.0440936088562
