current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
382.24154567718506	0.49850257942378523	0.7672650134797687	1	5000	382.2422227859497
381.026403427124	0.07220355225205422	0.014238238452459983	2	10000	763.4150223731995
380.55739545822144	0.05287156157270074	0.008880852765867144	3	15000	1144.0867326259613
381.2869441509247	0.04511157888919115	0.00783168774640342	4	20000	1525.492948770523
380.9825301170349	0.04117653077654541	0.0075912683040771384	5	25000	1906.5907196998596
385.4107041358948	0.03797882233224809	0.007047294657469084	6	30000	2292.08775639534
385.3130979537964	0.035924843697622416	0.006824939027154783	7	35000	2677.5239453315735
385.52777123451233	0.03416476192846894	0.0064360100603818825	8	40000	3063.1784076690674
384.6171205043793	0.032886399790644644	0.006226573380937556	9	45000	3447.869431257248
384.9233317375183	0.03182052975557745	0.006043765941193274	10	50000	3832.8979444503784
385.73509526252747	0.030860932160913943	0.0057143256365737435	11	55000	4218.727971315384
384.9148864746094	0.03005164726898074	0.005612191951313909	12	60000	4603.761564493179
385.3339858055115	0.02937854975350201	0.0055801439120721314	13	65000	4989.202921390533
385.0979149341583	0.02853319257237017	0.0053800592531391325	14	70000	5374.428932189941
385.2893362045288	0.02780974346473813	0.0052098627213499485	15	75000	5759.839187383652
384.62757563591003	0.027219169405847787	0.005035367083512087	16	80000	6144.554034471512
385.55038952827454	0.02681085021086037	0.005113643854293181	17	85000	6530.24854516983
384.7297933101654	0.026132800606265664	0.004823535260877092	18	90000	6915.082975387573
384.64778661727905	0.02550146326869726	0.004636807969051296	19	95000	7299.848601818085
384.80850863456726	0.02518427341915667	0.004761143511459857	20	100000	7684.864228487015
