current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
251.6217873096466	0.4630238085359335	1.1359614247118446	1	5000	251.62249755859375
250.8017692565918	0.02888529371879995	0.0055963363187383685	2	10000	502.52008962631226
251.2639398574829	0.019197072502598167	0.0020918252960854507	3	15000	753.9033401012421
246.49544143676758	0.0157587375767529	0.0014596953269693455	4	20000	1000.5121641159058
246.36269235610962	0.0138587060039863	0.001252567634721397	5	25000	1246.9722185134888
249.68042421340942	0.01262920712120831	0.0011342382974047591	6	30000	1496.7901527881622
249.44988751411438	0.011735147808678448	0.0010841618277137096	7	35000	1746.3599383831024
264.2963168621063	0.01102419023308903	0.0010017920244701788	8	40000	2010.8223404884338
265.4147717952728	0.010433777576312423	0.0009440884009089394	9	45000	2276.389844417572
266.1162555217743	0.00992818077802658	0.0009067045300591132	10	50000	2542.6318295001984
306.76806688308716	0.009477883949223906	0.0008775254507631659	11	55000	2849.5325016975403
263.42904686927795	0.009121301207132637	0.0008535214083460788	12	60000	3113.0719797611237
257.1492338180542	0.008779357626009732	0.0008259855238288564	13	65000	3370.342326402664
264.7780475616455	0.008479260480962694	0.0007938177893733701	14	70000	3635.22025680542
265.0594091415405	0.008244735376443714	0.000785183103582918	15	75000	3900.4015262126923
265.2578089237213	0.00799583054324612	0.0007644695316456451	16	80000	4165.805077552795
263.67404961586	0.007768104801978916	0.0007480562598055588	17	85000	4429.59691119194
266.37453985214233	0.007574838186334819	0.0007450516434633511	18	90000	4696.065442323685
344.31948804855347	0.0073919483252801	0.00071424209379846	19	95000	5040.497608661652
326.98487067222595	0.007241161303501577	0.0007231605209193762	20	100000	5367.566308498383
