current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
375.3899013996124	0.5069601642906666	0.6475019146414487	1	5000	375.3906354904175
374.5855414867401	0.13607340322583913	0.018321523102045444	2	10000	750.0990703105927
374.4565212726593	0.10690417521446943	0.010335005561052555	3	15000	1124.6621141433716
374.70431780815125	0.0943421035721898	0.008503267358113227	4	20000	1499.4452278614044
374.6002779006958	0.08669351176023483	0.007699005605065102	5	25000	1874.1554656028748
375.0833649635315	0.08160736894756555	0.007338048949059909	6	30000	2249.3509135246277
374.7822127342224	0.07772762283980847	0.006858657591521792	7	35000	2624.253831386566
375.4518082141876	0.07417130930274725	0.006687082930329984	8	40000	2999.8094103336334
376.0925817489624	0.07145179373398423	0.00636841694095645	9	45000	3376.0284769535065
375.5139989852905	0.06902307586446405	0.0062152990962473014	10	50000	3751.654048681259
374.9081075191498	0.06694513880461454	0.006138758569047204	11	55000	4126.669300079346
376.1278614997864	0.06512084358781577	0.0058577763983495125	12	60000	4502.925978422165
374.7867512702942	0.06341765728145837	0.005741803367534785	13	65000	4877.824104070663
374.71009349823	0.0620036316215992	0.005560935457298431	14	70000	5252.641963005066
374.4188868999481	0.060547616191953424	0.005593726754537722	15	75000	5627.158296823502
374.28173542022705	0.059534604071825745	0.005500846631167381	16	80000	6001.546583890915
374.5632748603821	0.05819535372331738	0.005453232920495249	17	85000	6376.221277952194
374.70726466178894	0.05722426679804921	0.005253095829157323	18	90000	6751.048673391342
374.43699955940247	0.05637145191133022	0.005260764911784362	19	95000	7125.5773940086365
373.7392768859863	0.055418960013985635	0.005252677601574881	20	100000	7499.4261837005615
