current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_5000_return_mean	current_itr_eval_5000_return_std	current_itr_eval_5000_length_mean	current_itr_eval_5000_length_std	current_itr_eval_2500_return_mean	current_itr_eval_2500_return_std	current_itr_eval_2500_length_mean	current_itr_eval_2500_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
4288.488611936569	0.1854941259622574	0.2908455526415311	1384.6170510280742	1319.9359129069644	549.5	338.35964593905106	1248.808954612296	1279.2497265809784	483.7	342.6604879468889	1384.6170510280742	30.12605445779404	1	5000	4355.796180725098	67.30644392967224
4288.007540225983	0.04748650427162647	0.004786623033225718	3611.28857623144	458.01480546978763	961.2	116.4	3776.168824083761	81.28183012675626	1000.0	0.0	3611.28857623144	78.63032603560276	2	10000	8771.566372394562	127.75245904922485
4290.374445438385	0.04231327278316021	0.0036217931314647812	3713.089620361836	347.07374681159075	968.5	94.5	3833.503962543674	402.3480386391395	977.8	44.9728807171611	3713.089620361836	80.84788953139241	3	15000	13188.92753458023	126.97603249549866
4290.643161773682	0.04025741503797472	0.003243177615455547	2868.8427634051027	861.2186163938901	779.0	196.19989806317434	3171.316388530953	662.9607006374432	859.3	163.46439979396123	2868.8427634051027	62.457400245011996	4	20000	17586.463633537292	106.88166999816895
4287.733248710632	0.038941161962598565	0.003005564699992091	4913.125821605478	22.43997968769702	1000.0	0.0	2975.3433805447394	1120.4708307967812	760.5	284.000440140504	4913.125821605478	106.98864767622358	5	25000	21989.141028165817	114.93293809890747
4293.189440011978	0.0382057158716023	0.0029842156787871343	4961.87898125732	16.207877061557586	1000.0	0.0	4022.7424171054395	329.89817088805245	991.0	27.0	4961.87898125732	108.05065276734867	6	30000	26412.780853509903	130.43973541259766
4274.673410177231	0.03744808964133263	0.0028347319640133033	5010.089989511452	27.705589994480555	1000.0	0.0	3295.7074384221332	1228.9806253909453	772.6	248.76462771061324	5010.089989511452	109.10084800761194	7	35000	30802.427126646042	114.9616026878357
4249.602185249329	0.03692410784140229	0.002762670599857186	4909.721950488909	136.92626407076753	1000.0	0.0	3594.926471168916	496.12783380379955	889.1	125.48262827977425	4909.721950488909	106.91450010340685	8	40000	35174.71406054497	122.67434453964233
4248.710000276566	0.03644348122999072	0.002659166876557938	4968.218954771395	15.373001990611707	1000.0	0.0	2410.222186574864	1212.919994335707	567.1	250.77258622106203	4968.218954771395	108.18875836291679	9	45000	39524.973924160004	101.53991985321045
4249.674468994141	0.036129383168369535	0.0026532887421825617	4787.974656096408	376.585603903308	1000.0	0.0	3035.399566221751	1326.3059313252206	822.7	334.98568626136847	4787.974656096408	104.26244129534446	10	50000	43892.84831237793	118.1900737285614
4251.245708465576	0.0358786599110812	0.0025907861192737236	3722.009392643825	346.9346178365161	965.3	62.9794410899303	3371.66567680789	340.93452232536214	943.3	113.40551132991729	3722.009392643825	81.04219167801831	11	55000	48267.95842695236	123.85473942756653
4258.348781585693	0.03557687199562788	0.00252975440378765	4940.2643307321205	36.91627275208372	1000.0	0.0	3420.798997629354	620.2443027621579	883.6	148.10752850547468	4940.2643307321205	107.57981417833047	12	60000	52648.330636262894	122.01331806182861
4252.248824119568	0.03535809814557433	0.002482241817792056	4366.857854082594	1179.7670348381591	902.5	198.97600357832096	3414.6348758998947	631.7185645974306	904.0	146.855711499417	4366.857854082594	95.08912430644068	13	65000	57017.54388308525	116.9531741142273
4250.823964595795	0.03509355926327407	0.0025027500529740234	5008.094178938596	24.44551513746322	1000.0	0.0	2901.7522756732096	1256.2122043411243	716.1	311.2829741569558	5008.094178938596	109.05737265125698	14	70000	61379.52507567406	111.14716792106628
4248.341725349426	0.03493686274774373	0.002476433746809111	2866.0112880228103	678.497491940185	753.1	175.34505981064876	3446.765031897311	583.7439061567444	906.7	144.65756115737608	2866.0112880228103	62.39572134475478	15	75000	65735.25372886658	107.37535095214844
4249.337774038315	0.03477889618501067	0.002417370131642532	4993.476367741919	16.36508617404931	1000.0	0.0	3368.701424795162	356.8122439172496	930.1	115.33988902370245	4993.476367741919	108.7389483681369	16	80000	70109.82252812386	125.22048497200012
4248.518365859985	0.03463297416009009	0.0024332482927409242	4836.455261871845	335.47506799249896	1000.0	0.0	3631.3584470289825	1313.8441978213725	796.5	228.05755852415854	4836.455261871845	105.31850926144186	17	85000	74474.90300536156	116.55219912528992
4249.782478094101	0.034545625338703395	0.002381451903918614	4952.703663426373	22.04296002937139	1000.0	0.0	3223.162534573203	772.0250893267714	869.8	202.98857110684827	4952.703663426373	107.85078399332986	18	90000	78845.97316026688	121.27791857719421
4250.062952756882	0.03442424153499305	0.002401651095814701	4944.324056088937	38.31206410229653	1000.0	0.0	4335.2060228849805	722.2227995663021	951.3	104.54094891476736	4944.324056088937	107.66824842604484	19	95000	83222.50502824783	126.4588794708252
4306.656214952469	0.0343222483124584	0.0023451651224637	4903.9189538095425	30.810313414965435	1000.0	0.0	3751.3352953649032	1532.1834587623396	796.6	268.93761358352236	4903.9189538095425	106.78809163960105	20	100000	87637.66480565071	108.49341249465942
