current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_2000_return_mean	current_itr_eval_2000_return_std	current_itr_eval_2000_length_mean	current_itr_eval_2000_length_std	current_itr_eval_3500_return_mean	current_itr_eval_3500_return_std	current_itr_eval_3500_length_mean	current_itr_eval_3500_length_std	current_itr_eval_3800_return_mean	current_itr_eval_3800_return_std	current_itr_eval_3800_length_mean	current_itr_eval_3800_length_std	current_itr_eval_4000_return_mean	current_itr_eval_4000_return_std	current_itr_eval_4000_length_mean	current_itr_eval_4000_length_std	current_itr_eval_4500_return_mean	current_itr_eval_4500_return_std	current_itr_eval_4500_length_mean	current_itr_eval_4500_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
461.553635597229	0.10905187400206924	0.08339752356394582	3091.887216872879	121.96446979800083	1000.0	0.0	2490.7917456259206	1117.1353185556559	777.5	345.2759041694048	2425.9118697688596	1126.7997423215395	774.2	338.2238312124088	2993.5861897864006	312.8726576852077	947.7	82.01347450266938	2046.7514687928203	1174.9449161020705	679.5	366.90714084084	2046.7514687928203	56.413370479937704	1	5000	707.3016476631165	245.74709558486938
456.0738079547882	0.0557938862234354	0.00912474551105581	2763.4062305522393	891.0256194658281	867.3	258.2053640031516	3420.200807358697	107.33172411420142	1000.0	0.0	3261.7316087005697	293.91269577453477	952.8	94.48576612379243	3135.3105040054243	668.9361733778599	912.3	178.70537205131802	3037.6185258808187	703.210663449592	883.5	201.12844154917525	3037.6185258808187	79.97570983950773	2	10000	1480.6401524543762	317.12998485565186
457.3523898124695	0.05099651594907045	0.008465508076905878	2787.7562203778216	1034.8069718756399	847.0	312.5200793549112	3320.029998688367	512.874144932744	944.1	135.0751272440637	2916.0893610008047	946.6754283642491	922.4	232.8	3116.835722964143	832.0403426399364	870.4	211.79055691885793	3301.7122234833632	395.4949331833912	956.4	130.79999999999998	3301.7122234833632	86.25573023288143	3	15000	2201.4603068828583	263.35978293418884
457.7751553058624	0.04814173107035458	0.007938978783863303	3211.384287313699	265.55993274289415	1000.0	0.0	3113.1173320551393	526.8019159727342	969.8	90.60000000000001	2638.0324734399387	1151.4658103934532	858.2	273.82140164713206	3243.328228807556	710.4018934682729	931.9	204.3	3033.18905334045	986.5311562540835	875.6	274.81928607723296	3033.18905334045	79.87037912492448	4	20000	2926.735193967819	267.32720136642456
452.04159235954285	0.04610984703376889	0.007583273059595825	2410.766387712615	1018.7999477028777	804.5	271.0819986646107	2089.991166526857	1051.312061470996	693.9	302.6368946443907	2923.5697172600367	647.5662038601431	960.0	120.0	3045.6182107110117	778.4922737666227	927.7	216.89999999999998	2850.4470873742407	960.8257608541876	927.4	186.8604827137081	2850.4470873742407	75.52486356203458	5	25000	3619.185544490814	240.24853920936584
457.8212468624115	0.044409715223684906	0.007035885226261827	2850.1127439104066	836.0577022434476	908.9	186.16898237891294	3214.0152546934814	522.7755277393596	947.3	140.72529978649894	2748.9522224341567	1061.663596967967	811.7	292.9771492795983	2906.593763402435	1051.3098528391993	835.1	294.4644121112091	2897.1152455112315	1075.0442412144275	848.3	304.4877830061495	2897.1152455112315	76.63460979029395	6	30000	4316.87447476387	239.72023224830627
459.8530728816986	0.0429237209148705	0.006726192960584505	2146.055882841315	917.0091113052473	709.0	303.6619831325614	2436.6432602751324	1065.0237235622353	783.6	297.2279260096534	2953.2090812517695	709.637927471439	949.9	80.8634033416848	2859.794754959163	965.4039526705426	826.3	277.7794268839937	3024.245090507726	1007.854791531228	856.4	273.9058962490585	3024.245090507726	79.65769601473679	7	35000	5005.551213264465	228.63992857933044
459.7108223438263	0.04195716757550835	0.006228800230188241	1871.8453802288973	1240.814746768823	688.0	389.46655825628983	3258.046726582922	552.8642347276141	910.2	163.83699215989043	2672.478436348263	1106.8433455913657	820.3	295.6856607953791	2437.86662564949	1276.774740152342	687.0	338.74798892391965	2615.8732425464204	1393.5037755762296	731.3	379.75783072900555	2615.8732425464204	69.94681098961834	8	40000	5683.2298583984375	217.8319833278656
461.6425812244415	0.04085273112282157	0.00602794080252286	3094.5733620439473	837.2861350254715	909.7	235.94153936939549	3220.0848334554476	637.5918111377897	956.9	129.3	3027.430119096906	992.1651175831937	917.6	171.98558079094886	3324.895919188184	555.5010865421372	948.4	154.8	3475.3242604166285	569.9722907012742	954.4	136.8	3475.3242604166285	90.38414049928966	9	45000	6406.124969005585	261.127694606781
457.42880272865295	0.040008478751406076	0.005617041783836392	2225.4147707630486	929.7995193211104	825.9	266.5169600607061	3402.297484969178	327.8262622250316	974.6	76.2	2982.276292171202	987.7449067260205	904.6	259.71492063414456	3005.659909835776	938.254160793247	925.1	224.70000000000002	3007.8170399520936	877.8363455653548	872.6	242.94657849000467	3007.8170399520936	79.26704491836715	10	50000	7116.723168373108	253.03821659088135
