current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
375.21949553489685	0.41819663316085937	0.7375466192591442	1	5000	375.2201945781708
374.21346378326416	0.07008617155998945	0.01688666867483821	2	10000	749.5470585823059
373.8871307373047	0.05219944192655385	0.011029065045876687	3	15000	1123.5623903274536
373.7044999599457	0.04498527972586453	0.009357487924734462	4	20000	1497.4202783107758
373.7831971645355	0.04057189483270049	0.008389571954145596	5	25000	1871.33882188797
372.9493405818939	0.03778536151647568	0.007886778250183893	6	30000	2244.3908586502075
373.2219786643982	0.03564893959648907	0.007193186222326082	7	35000	2617.7033202648163
373.07870984077454	0.034301003909111026	0.007132029659739322	8	40000	2990.9448635578156
374.1750912666321	0.032925070762634276	0.006678921769980363	9	45000	3365.2106359004974
373.2600121498108	0.031903125461563465	0.0066890739731367875	10	50000	3738.5816469192505
373.3997621536255	0.03099324404448271	0.006340940873657021	11	55000	4112.102475643158
372.85249280929565	0.030298515664041042	0.0061461720804925615	12	60000	4485.052893877029
373.91040897369385	0.02935478364750743	0.006097841068045718	13	65000	4859.06503534317
369.91522669792175	0.02873164534419775	0.00583010588227248	14	70000	5229.082366228104
363.8160150051117	0.028236359233781694	0.005701926175118747	15	75000	5593.069888114929
363.3058261871338	0.02764278865940869	0.005498302960553043	16	80000	5956.521191120148
363.03993248939514	0.027212966399639844	0.00560528298045833	17	85000	6319.668564558029
363.28070855140686	0.026689224464818834	0.005310418748577278	18	90000	6683.044346809387
363.15685534477234	0.026351133031956853	0.005370827162398975	19	95000	7046.3098039627075
362.51730275154114	0.025940252054668964	0.005289925338990047	20	100000	7408.94176864624
