current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
466.6814441680908	1.0752181883454324	0.47225969150370123	1	5000	466.6821994781494
471.7528831958771	0.9181942093133927	0.02326864543842873	2	10000	939.0295197963715
486.69168281555176	0.921698339343071	0.02303457676610889	3	15000	1425.813369512558
496.85296964645386	0.9241921818494797	0.022547932990911297	4	20000	1922.7550067901611
497.46994829177856	0.9258690468788147	0.0219366531161909	5	25000	2420.3445925712585
484.0606617927551	0.9273361231565476	0.022101797699130322	6	30000	2904.5294485092163
464.7271771430969	0.9279198272585869	0.02150979602875921	7	35000	3369.353993177414
464.5418725013733	0.9302337425470352	0.02210031159107582	8	40000	3834.0016441345215
464.85840916633606	0.9303578779578209	0.02209590225835215	9	45000	4298.984175682068
465.4792287349701	0.9312376804232597	0.022362953609041954	10	50000	4764.584557056427
465.8191673755646	0.9322636224031449	0.022830532645881568	11	55000	5230.539844751358
466.5956771373749	0.9332661027908326	0.022484083628274417	12	60000	5697.248780965805
465.33501625061035	0.9336210079431534	0.022980366925023196	13	65000	6162.696285247803
465.50332975387573	0.9341076514959336	0.022760974506935632	14	70000	6628.340368032455
464.6989777088165	0.9340901544213295	0.02255689427636049	15	75000	7093.161734819412
470.65017676353455	0.9349809558391571	0.02286087146396577	16	80000	7563.91782951355
472.3995363712311	0.9350083251595497	0.023402209694370468	17	85000	8036.430810928345
472.3664348125458	0.9362668899416924	0.023781186835324573	18	90000	8508.899008750916
466.3309905529022	0.935405829000473	0.02239634751179851	19	95000	8975.337584257126
465.1998784542084	0.9368048318505288	0.023070966451278926	20	100000	9440.63087272644
