current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
396.7008264064789	0.48421010489910843	0.7916522521373691	1	5000	396.7015025615692
395.0659005641937	0.0710221136674285	0.07784565889615479	2	10000	791.8630504608154
393.8090400695801	0.05336285315081477	0.06280936674174473	3	15000	1185.7863569259644
394.2132477760315	0.046247913355380296	0.05614029572737245	4	20000	1580.1236622333527
394.1805386543274	0.041411762235686184	0.048163024345077354	5	25000	1974.3967216014862
394.7990679740906	0.03808798753842711	0.042074597778501505	6	30000	2369.278589248657
394.95222187042236	0.0357721134327352	0.04051523170797875	7	35000	2764.337628364563
394.16874074935913	0.03425241166763008	0.039004676182451084	8	40000	3158.626343727112
394.4095289707184	0.032670115856826304	0.03394439647249586	9	45000	3553.1158311367035
394.50462913513184	0.03153158868253231	0.03327102227894894	10	50000	3947.7463204860687
393.9896812438965	0.029638189923018216	0.02737244918602671	11	55000	4341.850035667419
394.3604564666748	0.029429649803042413	0.029139162201365667	12	60000	4736.306493520737
387.31727623939514	0.02772571088373661	0.02404658335541859	13	65000	5123.761909484863
384.0944802761078	0.027623658528923987	0.02687366526595078	14	70000	5507.985290527344
383.47936606407166	0.026710024632140995	0.023547537109001516	15	75000	5891.566677331924
384.65475606918335	0.027129336156137288	0.026375037075179245	16	80000	6276.458166837692
383.9608385562897	0.025574549403227866	0.021455442037934196	17	85000	6660.525895118713
384.143342256546	0.025587725177034736	0.023185157412810457	18	90000	7044.774179935455
384.7612397670746	0.02457226287946105	0.021929325328564505	19	95000	7429.633774280548
384.2204511165619	0.02463730949703604	0.023171156765650493	20	100000	7813.960616350174
