current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_4800_return_mean	current_itr_eval_4800_return_std	current_itr_eval_4800_length_mean	current_itr_eval_4800_length_std	current_itr_eval_5000_return_mean	current_itr_eval_5000_return_std	current_itr_eval_5000_length_mean	current_itr_eval_5000_length_std	current_itr_eval_5500_return_mean	current_itr_eval_5500_return_std	current_itr_eval_5500_length_mean	current_itr_eval_5500_length_std	current_itr_eval_6000_return_mean	current_itr_eval_6000_return_std	current_itr_eval_6000_length_mean	current_itr_eval_6000_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
412.82143115997314	0.10905638903900981	0.0833797216163574	2877.8312703035904	802.4686114961605	897.1	222.2271135572795	2692.987162129807	1142.3935695241091	804.7	338.39120851464213	2332.694172904236	1182.8495097377852	717.4	345.6140043458887	2613.4218658008554	866.9171223719193	807.5	261.6796705898263	2877.8312703035904	76.17604618703992	1	5000	557.0581021308899	144.23592233657837
396.5334451198578	0.05580070891827345	0.009122542873582279	2322.8342848735188	1454.674382975463	673.9	403.1695549021528	3201.564646130798	552.1538543903565	951.4	145.79999999999998	3352.3292863096185	107.8004126793692	1000.0	0.0	3350.714333403026	277.6915612632733	974.5	76.5	2322.8342848735188	62.97848631188069	2	10000	1114.2369451522827	160.03456091880798
395.8939242362976	0.050987715869769454	0.008464258459898101	3402.2366848745587	210.86498538120182	981.4	55.8	2901.5952499406762	970.1741742828633	833.3	257.90310195885587	3261.3844422600114	575.7978344131185	929.3	146.9558096844082	3321.4660414682776	826.5621165633182	923.8	228.6	3402.2366848745587	88.6461533035588	3	15000	1671.7482588291168	161.4520194530487
396.07665729522705	0.0481242266934365	0.0079269863340564	2916.0011670615118	1146.147478592384	925.9	222.29999999999998	3368.908315634083	270.90384513565544	976.6	70.19999999999999	2572.3860230580685	1242.4871296311962	755.7	360.3787035883225	3110.4948252262097	985.1341774243683	902.2	269.9454759761682	2916.0011670615118	77.08370787010466	4	20000	2225.531722545624	157.5704424381256
396.03329610824585	0.04607267629876733	0.007582075369002298	2698.1515991057468	875.6276629099602	788.3	258.5386044674953	2960.3899952556485	747.5059097601669	957.6	127.2	2850.9272467318915	948.2658874943999	846.7	277.68257057294755	2903.474548454939	911.8561135041562	856.0	259.20532401939585	2698.1515991057468	71.90335051258523	5	25000	2775.5111384391785	153.8283290863037
396.0440809726715	0.044353998375684024	0.007006174902445401	3287.607985068379	654.3285074100519	986.4	40.8	2905.113500106569	1015.4601513088544	820.2	279.60894120181496	3259.609047036457	831.7530555739543	922.2	233.4	2525.7648085428873	1263.113180077917	757.8	348.36785155923906	3287.607985068379	85.92033826524573	6	30000	3327.044853448868	155.35900616645813
395.6075806617737	0.04288241004124284	0.006707971478949668	3379.2831013820187	281.27499247374254	1000.0	0.0	3362.4433550896965	249.30246286518152	1000.0	0.0	3235.4101878387078	309.16899509902754	973.9	78.3	2684.2171709046966	1175.0639001257384	775.8	342.5719778382347	3379.2831013820187	88.10032819018902	7	35000	3888.445241212845	165.68748378753662
395.7272367477417	0.04191479051299393	0.006204264995951603	2122.4501808669957	1166.2012401878821	616.7	340.70046962104414	2588.305244108968	1066.5890907925177	782.4	298.1580788776316	3475.4159478153015	490.70845877270943	956.5	130.5	3307.205356186156	952.8129901596601	914.2	255.73767810004065	2122.4501808669957	58.21344923945962	8	40000	4430.222048044205	145.9702935218811
395.39565777778625	0.040799479338899255	0.0059952409960077405	3241.464459082258	1076.8872415787548	879.9	278.57510656912615	3507.7982529903406	245.7477039230093	1000.0	0.0	3184.098415812352	982.220205614975	872.1	261.8848792885912	3494.954087771263	178.8324830397955	990.0	30.0	3241.464459082258	84.82306753578241	9	45000	4990.994342088699	164.51435780525208
394.02812337875366	0.0399552529796958	0.00561420082499095	3040.1578552532596	796.9961690915715	904.2	207.47857720738304	3435.4339980799355	306.87699005113245	971.7	84.9	3063.530657684044	920.6982829671855	925.2	222.07647331493718	3528.0775967589734	167.01887285617377	987.5	37.5	3040.1578552532596	80.03609386377333	10	50000	5551.687669992447	166.48116278648376
395.0658550262451	0.039102357544004915	0.005194419751305014	3177.6691173348327	852.8000647842546	889.0	233.38423254367464	3085.1667497456465	1045.3218416854984	864.6	283.41919483337756	3391.7173727775616	881.7018737876544	923.0	231.0	3383.132779848861	539.1274981618275	946.4	141.6391188902275	3177.6691173348327	83.30604516526365	11	55000	6105.9460690021515	159.07275819778442
