current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
223.19650173187256	0.4821456768512726	1.1069054743178455	1	5000	223.1972188949585
221.76362824440002	0.0382453536067158	0.0076844449446127885	2	10000	445.07745933532715
221.3512725830078	0.025613463461399078	0.0028872533779440873	3	15000	666.5364303588867
221.49581789970398	0.021164893157593907	0.001984823642707197	4	20000	888.1348378658295
222.57240557670593	0.01895326905399561	0.0017777171276655453	5	25000	1110.8598518371582
221.99834942817688	0.017445060470700265	0.0016320924261419207	6	30000	1333.003139257431
221.86031770706177	0.01638010865021497	0.001522948913869753	7	35000	1554.994107723236
221.22158336639404	0.01547223643232137	0.0014386198028091474	8	40000	1776.3082296848297
221.61888432502747	0.01476193004194647	0.0014015402228865297	9	45000	1998.0506143569946
220.98220825195312	0.014098718514107168	0.001343347393640433	10	50000	2219.1302189826965
221.663565158844	0.013438262654282152	0.0012626145348009785	11	55000	2440.902816057205
221.40409445762634	0.012835753533244133	0.0012443029671787723	12	60000	2662.424700975418
222.1579008102417	0.012275832041539252	0.0012346961011505619	13	65000	2884.6816880702972
221.45752239227295	0.011761637842468918	0.0011768089698113837	14	70000	3106.2537190914154
222.26434421539307	0.011344803357683121	0.0011615576011994122	15	75000	3328.618090867996
221.4776749610901	0.010937704027630389	0.001090205492463431	16	80000	3550.3647875785828
221.81043004989624	0.010589850185159594	0.0010975499844410696	17	85000	3772.2814416885376
221.98464107513428	0.010272039238549769	0.0010423429026572917	18	90000	3994.3924729824066
221.10143566131592	0.009983659490291029	0.0010630449468888024	19	95000	4215.625072002411
221.44037580490112	0.009692275049444287	0.0010115658465481244	20	100000	4437.183468341827
