current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
215.42982721328735	0.4809195361800492	1.0865126903084492	1	5000	215.47156357765198
213.1508605480194	0.04128963645771146	0.007853301847384326	2	10000	429.31555938720703
212.91676688194275	0.028423022594675423	0.0033428629421545833	3	15000	642.3217341899872
212.92366814613342	0.023777047139033676	0.0024904450232597587	4	20000	855.3533611297607
213.02715516090393	0.021136955409683286	0.002103718918209724	5	25000	1068.528645515442
212.9914836883545	0.019420685685798526	0.001892369115671932	6	30000	1281.7085254192352
212.91653990745544	0.018145799952931703	0.0017770087500406275	7	35000	1494.7564723491669
212.9304723739624	0.01716455091331154	0.0016714038408773414	8	40000	1707.9509789943695
212.70243048667908	0.01627948360182345	0.001565677378786316	9	45000	1920.7570974826813
212.63424396514893	0.015605193715542556	0.0015144061742416158	10	50000	2133.489567041397
212.86280155181885	0.014900355573929847	0.0014516471652767512	11	55000	2346.4608161449432
213.14432573318481	0.014205505749210715	0.0013966851565250023	12	60000	2559.7656354904175
212.82658982276917	0.013548180048912764	0.0013496520435553477	13	65000	2772.6800677776337
212.32737922668457	0.012963318823464215	0.0012855004249602315	14	70000	2985.177861213684
213.09248208999634	0.012472385508008301	0.0012574603634149134	15	75000	3198.361295938492
212.92395877838135	0.011914612155780196	0.00122035897812606	16	80000	3411.4441986083984
213.1203739643097	0.011434996557421983	0.0011753366614967852	17	85000	3624.668732404709
212.67498660087585	0.010958931957557797	0.001134860306159476	18	90000	3837.4427692890167
212.72107481956482	0.010557389015797525	0.0011299972207314628	19	95000	4050.276905298233
213.19676780700684	0.01011139739183709	0.0010965626967662585	20	100000	4263.57000041008
