current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_3600_return_mean	current_itr_eval_3600_return_std	current_itr_eval_3600_length_mean	current_itr_eval_3600_length_std	current_itr_eval_1800_return_mean	current_itr_eval_1800_return_std	current_itr_eval_1800_length_mean	current_itr_eval_1800_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
1768.440193414688	0.22383450553268194	0.23885332742789434	1971.8137223657577	982.9599389439704	587.7	271.69322774040575	2223.3953140297367	903.2173961784422	697.1	250.71196620823667	1971.8137223657577	61.20884222806528	1	5000	1842.6540248394012	74.21252489089966
1821.1522951126099	0.08930709130316973	0.006652415641109523	584.3358715615916	264.7745538574797	188.2	58.15462148445298	1010.8925427159851	455.1999130391499	282.3	98.96064874484202	584.3358715615916	18.577192942763382	2	10000	3690.8835768699646	27.06069302558899
1817.3195328712463	0.07966230973452329	0.005001283978386584	1959.6041151925292	1553.2301677227981	561.9	412.5892509506276	2939.568161947433	932.728042396815	820.9	245.51230111747967	1959.6041151925292	60.83368979545621	3	15000	5588.45218539238	80.23281073570251
1813.9843664169312	0.07531895726248622	0.004630383991552435	3427.360543777192	296.09285090894355	931.8	96.60310554014296	1727.5940524581486	142.14462085228857	545.6	46.452556442030186	3427.360543777192	105.93197894176733	4	20000	7487.846331834793	85.3918104171753
1813.987321138382	0.07256245201155544	0.00453592603057885	3400.426404225719	488.331237961396	918.5	142.52175272568044	2452.502139304182	1121.2015977777505	675.6	299.6588727202984	3400.426404225719	105.10440047592425	5	25000	9394.502055168152	92.65196537971497
1813.350699186325	0.07045660014003516	0.004372911918522921	2336.743540240302	913.4791846330293	627.3	251.32291976658237	1656.4928561559682	213.16954834202184	528.3	61.171970705544545	2336.743540240302	72.42167708547197	6	30000	11274.368594646454	66.49908542633057
1814.2663094997406	0.06883984565809369	0.0043297569558006	1310.9737695877243	562.6332557112345	377.9	135.32586596804026	1898.1547650614434	884.526032790986	559.0	225.00711099874155	1310.9737695877243	40.90387153305922	7	35000	13142.349832773209	53.69897532463074
1814.8123259544373	0.06785172153264284	0.004311808285202243	3175.9929628880236	721.65030097143	863.7	205.03221698064917	1596.7363682356977	66.77037367924981	507.3	14.608559134972895	3175.9929628880236	98.20845777423966	8	40000	15036.022961378098	78.8447093963623
1811.8266832828522	0.06693758032917976	0.004251177766186984	3410.277446334854	335.1206595229139	933.9	94.41975428902578	1738.5906604658455	349.02873739422876	542.8	102.27687910764583	3410.277446334854	105.40708363014396	9	45000	16933.60843205452	85.74244618415833
1812.1002700328827	0.0659319263420999	0.004171829511089372	3144.8897335184006	822.9376724515422	849.7	225.47862426403086	1459.4538413755556	800.6672273901697	428.8	212.6982839611077	3144.8897335184006	97.2527798400964	10	50000	18819.48949098587	73.76513147354126
1812.4585287570953	0.06525103974863887	0.004173846855721766	3416.7691632608085	461.1169357404212	928.8	134.14082152722938	1610.612146906492	64.72170089120377	513.7	15.741982086128798	3416.7691632608085	105.60654814706317	11	55000	20715.391018390656	83.42780423164368
1811.03036570549	0.06470774942040443	0.00408040189279176	3437.2673948910874	363.751026459775	945.4	109.35465239302808	1554.3366439530225	206.29205584419847	487.6	57.78442696782586	3437.2673948910874	106.23637688366205	12	60000	22609.183725357056	82.74621796607971
1810.938738822937	0.06407397764846683	0.004074777926150471	3467.5054302751096	288.2730482876714	951.3	90.35933820032106	1625.1702557924193	293.6928892367708	510.0	83.60382766357053	3467.5054302751096	107.16547086438472	13	65000	24504.415997505188	84.27835059165955
1811.8496227264404	0.06356409963667392	0.0040874428824678585	3403.556664953992	358.42268928913654	942.0	116.0422336910144	1763.1917277750822	271.56179614951895	557.8	81.0083946267299	3403.556664953992	105.20058087798397	14	70000	26403.195182561874	86.91378498077393
1810.798984527588	0.06312774847075343	0.004006751443311252	3609.8833435742863	17.92607407165891	1000.0	0.0	1996.4771145623806	283.13683819418543	626.7	83.30672241782172	3609.8833435742863	111.54017512523157	15	75000	28308.00590443611	93.99279308319092
1808.927835226059	0.06272942809984088	0.004065683502546572	3387.1760831287056	708.6427414160295	938.5	184.5	1720.0316576096964	198.43602833916822	542.7	57.51356361763719	3387.1760831287056	104.69727106366147	16	80000	30201.894555330276	84.93405389785767
1808.9336068630219	0.06233226424232125	0.003939438120158679	3368.8996182925744	693.5919573263367	938.5	182.83612881484885	1796.147578623521	244.3698649031948	565.0	67.61065004864248	3368.8996182925744	104.13570834133225	17	85000	32098.037470817566	87.17661571502686
1811.5113701820374	0.06199492434859276	0.003951259897026225	2589.7157447708446	1086.512653497234	707.1	303.30626435997	1918.7643495287691	220.14190849375555	604.2	64.17133316364871	2589.7157447708446	80.19450192460371	18	90000	33985.38090157509	75.74845504760742
1792.0007116794586	0.061757643610984084	0.00391765734730727	3540.1080337434746	216.84238999251826	974.1	77.69999999999999	1949.3948938227568	194.63839592616588	609.8	54.92321913362326	3540.1080337434746	109.39625871189469	19	95000	35869.137831926346	91.7275083065033
1810.2862288951874	0.06146713354885578	0.003920066042467561	2610.431303234367	977.9108869542791	709.7	268.0619517947297	1384.9234486787047	223.90452490509713	446.3	61.16379648125188	2610.431303234367	80.8310082462392	20	100000	37745.798597335815	66.34652853012085
