current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
269.55218267440796	0.46748920632451774	0.7128793324733539	1	5000	269.55314660072327
269.1719620227814	0.07997060367688537	0.01654181598699147	2	10000	539.4575684070587
268.8171110153198	0.057023386397212744	0.008802837422925274	3	15000	808.4140288829803
268.5157542228699	0.04784285436011851	0.007049356973669282	4	20000	1077.0600006580353
268.90273094177246	0.04250726988278329	0.006034684272161032	5	25000	1346.109058380127
259.53707671165466	0.03895889502875507	0.0056343828698272955	6	30000	1605.7826714515686
256.01014256477356	0.03646721030473709	0.0050829347974970145	7	35000	1861.8861179351807
256.14278054237366	0.034574390445649625	0.00485856691896277	8	40000	2118.1436879634857
255.66948914527893	0.03312476024962962	0.004645211033455937	9	45000	2373.9116716384888
255.33403849601746	0.03201058304905891	0.0043920511294697345	10	50000	2629.347967147827
255.68739318847656	0.030982843811064958	0.004298709272692564	11	55000	2885.164362668991
255.88557648658752	0.030179315826296807	0.0041804727089194745	12	60000	3141.1594021320343
255.91269731521606	0.02923971154280007	0.0041107272218006375	13	65000	3397.198746442795
255.36833834648132	0.028580601654946806	0.003960429127599691	14	70000	3652.7086658477783
255.72273755073547	0.027925575833022593	0.0038654410021430334	15	75000	3908.5454857349396
255.9100694656372	0.02730418857373297	0.0038028667498105867	16	80000	4164.648002386093
255.82678818702698	0.026568967877328396	0.00365410998970324	17	85000	4420.581179857254
255.58642148971558	0.026065796045586467	0.0035809278421822	18	90000	4676.257575511932
255.1795105934143	0.025369015197083355	0.0035473838470571136	19	95000	4931.535824298859
255.3516137599945	0.02462097122538835	0.0034494838946695625	20	100000	5186.994459867477
