current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_4800_return_mean	current_itr_eval_4800_return_std	current_itr_eval_4800_length_mean	current_itr_eval_4800_length_std	current_itr_eval_5000_return_mean	current_itr_eval_5000_return_std	current_itr_eval_5000_length_mean	current_itr_eval_5000_length_std	current_itr_eval_5500_return_mean	current_itr_eval_5500_return_std	current_itr_eval_5500_length_mean	current_itr_eval_5500_length_std	current_itr_eval_6000_return_mean	current_itr_eval_6000_return_std	current_itr_eval_6000_length_mean	current_itr_eval_6000_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
558.7978870868683	0.08898707352355123	0.10731365408163628	3091.2791782196887	1219.4121920220275	812.7	305.77967558358097	3445.7770683411363	549.6709986443227	942.5	126.81107995754945	3001.082126727149	1186.890965045753	801.0	306.0434609659223	2983.0243901885515	1379.162970190717	791.7	354.06723937692965	3091.2791782196887	81.25173419779061	1	5000	798.9500389099121	240.15143299102783
556.591237783432	0.02429299633204937	0.003256003345018448	3321.114424772427	712.6522355351063	860.4	179.04535738186567	2773.1768936387816	1413.1979737092774	782.8	340.8946464818713	3136.4104152189916	1075.5236079468027	802.6	261.65022453649834	3163.6594057316775	1059.325154644064	815.6	268.4608723818054	3321.114424772427	86.71710519516863	2	10000	1580.1876792907715	224.47352981567383
551.3038096427917	0.019911676386371254	0.002106281033734488	3911.5029444242855	128.07265827483982	1000.0	0.0	3529.614486144099	874.2620218892279	926.7	219.90000000000003	3047.9666955170273	1177.1991343749746	812.2	294.415624585381	3774.2915447004416	514.0701836649514	960.4	118.8	3911.5029444242855	100.75625863610885	3	15000	2376.8687992095947	245.27716279029846
548.0227229595184	0.018209457447379826	0.0018324805799688425	3086.762710123915	1015.7759818727968	815.7	261.4188401779795	3796.575599320039	413.9253001727959	975.1	74.7	2935.380448741452	1269.2322004964535	753.2	316.70989880330546	3128.4194648871994	1044.4044018532868	808.4	252.53364132328986	3086.762710123915	81.14433477097745	4	20000	3138.680823802948	213.64233541488647
537.0898792743683	0.01727906508855522	0.0016520086640596891	3455.2708532436495	1187.2440475883757	861.6	288.1430894538337	3840.715012353302	181.4669235116479	984.7	37.50746592346649	3516.6145036283824	1113.6502432137588	902.8	275.971302855931	3322.832467877917	1410.6345462720558	904.6	286.20000000000005	3455.2708532436495	89.9072801760552	5	25000	3892.0891556739807	216.19635605812073
528.45254945755	0.016684974532946945	0.0016113563342065788	3211.944606480937	1077.699525665616	849.6	275.8384309700155	3120.7597058057654	1174.584403150189	860.9	279.60059012813264	3000.9311523667216	1370.6091121598956	874.0	262.5669438448031	3855.0762897515297	302.4891071751579	974.7	75.89999999999999	3211.944606480937	84.1210997189484	6	30000	4616.2405416965485	195.59673810005188
517.8016657829285	0.01625779480934143	0.0015075366754688595	3876.780082983312	98.7414563216638	1000.0	0.0	3805.2370497798047	325.5605444396539	1000.0	0.0	2532.3904996843053	1440.7202491209453	661.8	362.8015435468818	3253.2829396594566	1094.0490170774087	891.1	264.47852464803265	3876.780082983312	99.93056578563507	7	35000	5325.511724472046	191.34247207641602
518.2686746120453	0.015937034787982703	0.0014703145307153858	3425.838827290453	1018.9051920822799	932.6	201.53421545732627	3846.838912030527	237.11320041773334	980.1	59.7	3865.5226705444475	246.31534629422424	976.6	70.19999999999999	3476.8875323379784	773.5368734280354	911.0	178.85245315622595	3425.838827290453	89.207400834434	8	40000	6049.717100858688	205.82154822349548
519.8807632923126	0.015672680564410985	0.0014247873986164268	3695.535882161786	410.3266732747029	956.9	99.13874116610519	3925.9428984951483	130.03868365991434	1000.0	0.0	2995.01657391248	1445.8846580716722	769.4	356.76524494406686	3356.236664509391	1020.5559109687097	863.1	247.66850829283888	3695.535882161786	95.62066635345363	9	45000	6762.757444143295	192.98818135261536
525.948771238327	0.015470993494428695	0.0013710539149049466	2765.0553765342593	1414.4266360710155	754.1	360.8150357177483	3065.18204717372	829.8826958536184	875.3	176.738252792088	3593.481557274086	625.8781184294664	982.0	54.0	3265.531872802334	1283.5685902786447	844.3	314.87395891054564	2765.0553765342593	73.4942899801265	10	50000	7480.113876104355	191.26058673858643
537.5908331871033	0.01529199162647128	0.0013743415661693853	3270.581949718313	792.329950875543	851.1	198.57112076029583	2597.5687882193915	1431.1299094348728	656.7	357.6668981049267	2985.462898245103	1449.414234684635	783.4	361.8351005637789	3516.352501889173	1000.6564788723549	912.1	256.7763423682174	3270.581949718313	85.51546737969497	11	55000	8207.012050628662	189.1693980693817
