current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
401.83313727378845	0.4548495417535305	0.7420046423481843	1	5000	401.83387184143066
411.88537979125977	0.08728766014128923	0.07418732953773388	2	10000	813.8707649707794
487.56926679611206	0.06718145468607545	0.0524742031036018	3	15000	1301.64195561409
398.8207838535309	0.05846221290305257	0.04486528186299902	4	20000	1700.5808565616608
414.03950929641724	0.052775656046718356	0.03673555996704035	5	25000	2114.7509808540344
415.50354051589966	0.05100499724522233	0.04154811689055846	6	30000	2530.3803713321686
417.6173508167267	0.04870229095183313	0.039202481853613365	7	35000	2948.103485107422
414.45892238616943	0.046367200868204235	0.03267922224308988	8	40000	3362.664942741394
494.8388738632202	0.043695745614916084	0.028985191654465798	9	45000	3857.6182816028595
466.3303153514862	0.04310980162471533	0.030093173718823918	10	50000	4324.067425489426
418.27914667129517	0.041809529633075	0.02815494730095301	11	55000	4742.475026369095
422.652334690094	0.04106127700991929	0.029361945371981096	12	60000	5165.261701345444
455.1279294490814	0.03926107620447874	0.0251613413749687	13	65000	5620.5781173706055
494.3740773200989	0.039400973446667195	0.027658263897606384	14	70000	6115.054363012314
458.5584921836853	0.03769758766703308	0.023866084039777507	15	75000	6573.769883155823
410.87925457954407	0.037880415304750205	0.028016530823795488	16	80000	6984.771394968033
386.20584058761597	0.03656159874498844	0.023098924284350068	17	85000	7371.093882799149
386.52159214019775	0.03618119149394333	0.023172134604238528	18	90000	7757.723496198654
384.7915256023407	0.03519374915100634	0.02020463102212057	19	95000	8142.63826584816
382.9966621398926	0.03546346000880003	0.02354847137800312	20	100000	8525.777416467667
