current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
362.82504200935364	0.9159184863150119	0.9911611847346505	1	5000	362.8257222175598
361.19104170799255	0.7323080032587052	0.0405146196541266	2	10000	724.1157400608063
361.9559950828552	0.7763778361797333	0.03366776855683398	3	15000	1086.213763475418
361.5580985546112	0.7957267840623855	0.031948675302453766	4	20000	1447.888475894928
376.68883991241455	0.8071896339774132	0.03118586760721329	5	25000	1824.7008302211761
364.6533873081207	0.8151540682554245	0.030071087122766932	6	30000	2189.4811873435974
362.16634607315063	0.8207750189781189	0.02970556730772232	7	35000	2551.75963807106
361.5096580982208	0.8267675266623496	0.029764656317427866	8	40000	2913.394722700119
361.1212155818939	0.8311743672728539	0.029600287861797282	9	45000	3274.6519997119904
360.95067262649536	0.8350452259659767	0.029841089542423493	10	50000	3635.7139496803284
360.9146406650543	0.8390192423462868	0.028863007377449113	11	55000	3996.7446422576904
360.3319721221924	0.8431461217164993	0.029054016257177864	12	60000	4357.188219547272
361.2529616355896	0.8453830381393432	0.028811906181881498	13	65000	4718.574659585953
360.6968548297882	0.8495230805277825	0.028283880705254002	14	70000	5079.382785558701
362.0300419330597	0.8514629124999046	0.028041658881673395	15	75000	5441.5508189201355
373.90974020957947	0.8538351471781731	0.02767167174863812	16	80000	5815.567440509796
377.06594038009644	0.8564176911473275	0.027761191974250702	17	85000	6192.767364501953
376.31789112091064	0.8592906347393989	0.027500744694928695	18	90000	6569.182345151901
377.07730889320374	0.8607428416132927	0.027349406942495533	19	95000	6946.396333456039
387.8153190612793	0.8637712571501732	0.027472811603836328	20	100000	7334.363196611404
