current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
310.9584290981293	0.450221187710762	1.095155735010194	1	5000	310.9591341018677
310.9954559803009	0.0232256741264835	0.004508969903734167	2	10000	622.0858664512634
310.4051718711853	0.015226174401678144	0.0016337605522003843	3	15000	932.6060481071472
310.7233703136444	0.012322200454957783	0.0011039627761099341	4	20000	1243.434713602066
310.8473083972931	0.010728420963138342	0.000939533331173657	5	25000	1554.446325302124
310.1186134815216	0.009639959216676652	0.0008275222380128657	6	30000	1864.6533529758453
311.1703317165375	0.008856395669467746	0.0007502206815665503	7	35000	2175.9312369823456
309.7618691921234	0.008273131755925716	0.0007162191308824643	8	40000	2485.79541349411
310.92322278022766	0.007771873293537647	0.0006986491951378807	9	45000	2796.809861421585
310.85521268844604	0.007344094804581255	0.0006612397210417017	10	50000	3107.7726850509644
310.03886318206787	0.006953108231257647	0.0006362994202973117	11	55000	3417.9288556575775
311.04507970809937	0.006608196233119815	0.0006057736939259637	12	60000	3729.0840804576874
309.96253871917725	0.006293987160455435	0.0005867455378901765	13	65000	4039.1443486213684
310.2291965484619	0.006016525153443217	0.0005709654210469589	14	70000	4349.527369022369
310.51258397102356	0.005766209308244288	0.0005481178220375042	15	75000	4660.260727882385
311.81765508651733	0.005567967691551894	0.000543931622454271	16	80000	4972.2153878211975
310.68983125686646	0.005345782104507089	0.0005272904232265604	17	85000	5282.99227643013
310.68842005729675	0.005172707151109353	0.0005011713995065094	18	90000	5593.7967875003815
310.22057342529297	0.00500833882028237	0.000511024235903484	19	95000	5904.117340564728
309.50262236595154	0.0048596262603532525	0.00047783099771178867	20	100000	6213.794875860214
