current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
391.5453727245331	0.5414658623501658	0.6339542822811164	1	5000	391.546044588089
406.4788820743561	0.1292185445383191	0.02535079069472369	2	10000	798.1317219734192
402.14760398864746	0.08831735507324338	0.01202494869174413	3	15000	1200.412801027298
389.949187040329	0.07406023563966155	0.008778013505199946	4	20000	1590.4516537189484
389.57506942749023	0.06655056287646294	0.007851545133152763	5	25000	1980.1347088813782
389.35257720947266	0.06205384255424142	0.00735007754551346	6	30000	2369.636974096298
390.0821328163147	0.058661142399907114	0.006870402872728175	7	35000	2759.808772802353
497.472327709198	0.05606712959334254	0.006838632218571489	8	40000	3257.3679196834564
390.0333914756775	0.05398870075121522	0.00650333271241025	9	45000	3647.5359494686127
445.00642704963684	0.05224978451952338	0.006344704038784532	10	50000	4092.6371507644653
432.2101662158966	0.05092476158477366	0.0063115137697682365	11	55000	4524.9361736774445
390.46193838119507	0.04969876546785235	0.006062382158631862	12	60000	4915.503973007202
389.93876361846924	0.048512896846979854	0.005976445861984622	13	65000	5305.556222915649
397.5135977268219	0.0474016765024513	0.005748405069229823	14	70000	5703.18647146225
389.68467688560486	0.04620318759717047	0.005832739346441834	15	75000	6093.006418466568
442.2447028160095	0.045481764187663795	0.005752157037204506	16	80000	6535.352273225784
389.846186876297	0.044436426303908226	0.005622651116743395	17	85000	6925.307825565338
389.50479769706726	0.04360095989666879	0.0055095658394578115	18	90000	7314.895889282227
390.00875759124756	0.042908894038200376	0.00542430073059074	19	95000	7705.003036499023
389.42578196525574	0.042040154242888095	0.005404997551362243	20	100000	8094.533259868622
