current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	current_itr_eval_4800_return_mean	current_itr_eval_4800_return_std	current_itr_eval_4800_length_mean	current_itr_eval_4800_length_std	current_itr_eval_5000_return_mean	current_itr_eval_5000_return_std	current_itr_eval_5000_length_mean	current_itr_eval_5000_length_std	current_itr_eval_5500_return_mean	current_itr_eval_5500_return_std	current_itr_eval_5500_length_mean	current_itr_eval_5500_length_std	current_itr_eval_6000_return_mean	current_itr_eval_6000_return_std	current_itr_eval_6000_length_mean	current_itr_eval_6000_length_std	TestEpRet	TestEpNormRet	Iteration	Steps	total_time	current_eval_time
568.3982467651367	0.08575203327909112	0.09854137805464962	3360.009078287306	859.4986164946076	864.5	223.44272196695064	2530.427701103128	1079.2491318219597	700.0	278.23910580649874	3244.5829397619273	931.7964114681822	835.0	232.78874543241992	3092.0633097856817	1311.3782544416842	792.4	321.1660629643176	3360.009078287306	87.64200124336683	1	5000	800.6130619049072	232.21403193473816
567.5835423469543	0.024286401050537823	0.0032143977316933868	3393.901757221214	818.283973252318	887.4	202.55527640621955	2639.6996393639683	1366.1160425902058	774.3	312.198670721065	3709.163330623541	572.1719144466542	972.0	72.22741861647833	3456.0853672631574	890.8995296338641	891.5	218.64091565852902	3393.901757221214	88.44795275536143	2	10000	1618.2126200199127	249.90943050384521
565.1576547622681	0.019928339487686752	0.002119343875020414	3435.295418774079	740.2379246102953	895.1	165.68913663846524	2910.833230726111	1284.4730353985365	763.1	319.5204062340933	3014.872602313225	1205.584574300942	785.1	307.24499995931586	3417.150465553129	910.3010769049607	867.2	227.6452503348137	3435.295418774079	89.4322740059943	3	15000	2417.0642347335815	233.59669542312622
562.5842354297638	0.018233899586088956	0.0018055974138477	2989.3621538819675	1166.9796241730048	841.9	277.6121214932806	3159.564463203915	1235.7278786112242	900.4	259.5331192738222	3261.9845783904602	810.4104602286238	844.8	217.46852645842802	3061.99042493216	1372.9154876031114	790.1	339.3159147461256	2989.3621538819675	78.82819665379324	4	20000	3213.782944917679	234.0308816432953
559.9094188213348	0.017345882956124842	0.0017145219894538393	3371.443275570102	1174.1450244584541	949.2	152.4	2631.1387369548715	1549.3729558559603	789.1	331.1925270896069	3879.8890224654833	238.42516545533834	984.6	46.2	3228.3147401020333	1030.5000527735253	967.0	99.0	3371.443275570102	87.91390092431222	5	25000	4019.8314578533173	245.99967050552368
558.1808099746704	0.016707794352434576	0.001607871165299639	3466.65803797651	1064.6264945131431	883.4	262.81255677763954	3778.46587136986	436.3210976140187	963.5	109.5	3481.5045491610545	1048.3869077612983	905.0	266.54230433460276	3915.112261084767	91.60085855453993	1000.0	0.0	3466.65803797651	90.17806192130193	6	30000	4821.1107885837555	242.96703934669495
556.3910586833954	0.016272249253094197	0.0014883288814791272	3373.6033367126047	898.433734223666	870.6	219.1580251781805	3619.9047102531185	818.9776144549912	911.5	179.86508833011482	3178.2616343745217	1113.396594092197	830.5	274.7374200941692	3584.442907080168	597.9869107650844	927.8	155.1681668384337	3373.6033367126047	87.96526613351257	7	35000	5604.540533781052	226.90383648872375
554.9034693241119	0.015965734555758535	0.0014700029037170174	3283.248201698737	891.3168055757837	957.5	127.5	2640.424003386402	1690.670877861702	674.6	418.3836038852383	3600.400305264153	559.8814784764497	933.5	136.36220150760255	3160.9793329183617	1129.6283257473565	815.9	288.77965648570193	3283.248201698737	85.81666472543544	8	40000	6372.1686363220215	212.59443593025208
551.4222984313965	0.015686483776196837	0.0013832886260178453	3016.7733618579605	1175.8928828628875	775.6	292.3279665033778	2945.799897137074	941.1909186634184	890.8	219.93489945890806	3382.063083588212	1057.049418473228	934.9	195.30000000000004	3715.2506914515193	778.6503051816705	939.0	183.0	3016.7733618579605	79.4800219213364	9	45000	7138.348562955856	214.63106417655945
546.4760775566101	0.01545426471196115	0.001371758390459987	2999.3477542596656	1123.5482948201773	791.5	283.02588220867716	3288.809001717076	1298.6198269381914	843.1	317.066065670863	3592.990870289679	960.7411994396249	918.0	239.0819943032097	3871.805752501824	265.01497417215086	977.6	67.2	2999.3477542596656	79.06564940098602	10	50000	7894.024262666702	209.09176588058472
