current_itr_train_time	current_itr_train_loss_mean	current_itr_train_loss_std	Iteration	Steps	total_time
309.4857110977173	0.9144688724398613	0.5128270594544465	1	5000	309.4863784313202
307.6600501537323	0.7731845844268799	0.05991762977157717	2	10000	617.2603137493134
307.98869466781616	0.7875683943271637	0.058400947662861045	3	15000	925.3964591026306
307.8335509300232	0.7979653225421905	0.05694445150178503	4	20000	1233.3744168281555
308.13047218322754	0.804803085744381	0.05748816408023722	5	25000	1541.6384148597717
307.6320712566376	0.8078408506870269	0.05699568440991083	6	30000	1849.3998353481293
308.2974388599396	0.8120866975307465	0.055823051403600235	7	35000	2157.799238681793
308.0416672229767	0.8156704612374306	0.055611799471534766	8	40000	2466.0574958324432
308.67772698402405	0.8177755721211434	0.05561918422774616	9	45000	2774.8388588428497
308.2035005092621	0.8190933945655823	0.05492812917618643	10	50000	3083.191110610962
308.60826420783997	0.8219850744366646	0.054893288572312675	11	55000	3391.9031944274902
308.5281183719635	0.8234197107434272	0.05487516575741933	12	60000	3700.547418832779
308.70329332351685	0.8246732531309128	0.05446854768203641	13	65000	4009.3749384880066
307.70327377319336	0.825269652402401	0.05519084188976193	14	70000	4317.172410964966
308.5790123939514	0.8245555670022965	0.05398173987518854	15	75000	4625.870672225952
308.00925302505493	0.8251175993561745	0.054835120757085506	16	80000	4934.018826961517
307.7291123867035	0.8278030000925064	0.05515843898962128	17	85000	5241.860127687454
307.9758427143097	0.8274200304508209	0.05385780760985158	18	90000	5549.964828491211
308.6149597167969	0.829043618786335	0.05526026070097572	19	95000	5858.705930233002
308.59303736686707	0.828278685760498	0.053077543220673186	20	100000	6167.41246843338
